x1,x2,x3,x4,x5,x6,x7,x8,x9
0.5448406459581466,0.39778970816702575,0.7583871681767645,0.09728026556354519,-0.4297326972064439,-1.0347905311647665,0.7603143015919627,-0.23323099149921023,0.8167109054951824
-0.267946965867892,-0.26854722726993047,-0.34491215758547955,-0.47240915768342395,-0.7529473498808829,-0.4334345873215134,-0.3013400892677136,-0.9896697312361386,-1.2051190223744226
0.529648759654481,0.5023009778833982,0.25564013092170035,0.3144721773344244,0.17524029107640549,0.4538922107760295,1.5005929143648342,0.4432819307053044,0.8692953182569417
1.72980463016934,1.283440111100173,1.369377087802842,-0.11718954469835896,0.8774330995693331,0.4406711947596971,1.4939941054867534,1.7040215640995418,0.8097729994683449
-0.11088307257070744,-0.14436333417605346,-0.27881188626097375,-0.7379771456736965,-0.49039587292183484,0.6505694015516816,0.43047136083565224,0.5120256820700939,0.8124199722703729
-0.16873494629688493,-0.14765919338287342,-0.39201448098517255,-0.5397924705551704,0.7391983496185328,0.641779065694043,1.9194720396803544,0.7795644411506896,2.113664617251513
0.7194277960139455,0.8246522957324718,1.6998465129393385,1.1289825770353332,0.5341171331927499,0.6300659114385434,-0.561076226044102,-0.34723792360544625,-0.48360779966443845
0.9124492097332153,0.27204394338665683,1.0728133396658222,-0.2697671017766904,-0.15874320194172775,-0.20052128280057713,-0.9861625453351515,-1.490179887893338,-0.9755248084814687
-0.11738583629153154,-0.8896741788743439,-0.387164192824718,-0.19479837587682308,0.25152077651943267,0.816946264849671,-1.5635418934089158,-0.8120277526781656,-0.8963729740669013
1.2993499241909559,1.079622727784951,1.079316071649473,0.19626120368333094,0.0997401157292114,-0.6412787026915521,1.8222007927241899,0.8587811573152766,1.346314411295555
-0.49384544823117016,-0.8219376791252376,-0.873751569184618,-0.36736938325515206,-0.3700224431047312,0.131597974597446,0.19612105870644558,0.42060148395217206,0.11617944055033147
-0.28492367179062994,-0.6031729066175427,-0.4966205619251184,0.9377386863839718,0.7040266339621153,1.6040719341534921,0.5684793531428824,0.49140938937955747,0.1297633613135132
0.29332329073712937,-0.11798931613145508,-0.0689628838316913,1.3052213304925937,0.5941591144499093,0.29385679159146133,0.42392055055200484,-0.31888738900982583,1.0863905835026837
-0.8996428838208486,-0.9813264204826819,-2.4685668670212424,1.0095434351467236,0.16858176288785787,0.36515754399486916,-1.460113707759478,-1.34668960715406,-1.4188439398428798
-1.4180524789652071,-1.325422354075934,-1.5854983235988092,0.9369707865611303,1.2101649031760806,1.5819955131762973,2.10366130089003,1.4785866551933764,2.0565916749775495
-0.3382214130846425,0.10549555860081267,-0.5547577796701889,-0.3396738168599078,-0.19058273744570278,0.12750158179974236,-0.7366336574804677,0.5058063677903859,0.2828774790182858
-0.5671062923809234,-0.9783780339316441,-0.306168111004129,-0.3151637834957509,0.3859271137704673,0.8343481842612769,0.3377190424163286,-0.531162073967312,0.07689337554210794
0.32604151533876236,0.3315707977062125,0.5351472731576575,-0.5358747329717329,-0.6149264794588242,-0.14300439437391174,0.9347058923145499,-0.6248256025151432,0.26026852935789696
-0.9049927062371801,-0.9697556741687505,-1.2268963977007719,0.17488098645967592,-0.7980170167762147,0.4480280856108556,0.14786500312854917,0.1562429188520997,0.8816514510552302
-1.0522069639089102,-0.13055293982534866,-0.529436304668087,-0.4989862543546213,-0.1675112430974468,-0.6477176002553493,0.22852629780553804,0.37741513695976014,1.129511910658122
1.601971715081152,0.5509147706332826,1.8074973702395398,0.02509398515725267,1.032943344140069,0.5062234511420257,0.14928340914386506,-0.07322741891618656,-0.6329744262912178
-0.5912271601536527,-0.03411512624976394,0.02964041094956424,0.5068663735330382,0.730451632965049,1.0034773198643316,0.1748760040040219,0.14476330516103736,0.06269420552799604
0.10721043340908948,0.30078049565438614,-0.02981825532080131,-0.7445189393100096,-0.5804586301571886,-0.8281549125373364,1.0820565623573868,1.1528465046861225,1.07423783680614
-1.4198468749464346,-0.8318040913688204,-1.6660490622815032,1.4139087882189842,1.359514761296515,1.8657577681913693,1.669001397909022,1.4033543260107832,1.3140684340279523
0.04251247194979085,-0.45518297071871117,-0.6388271625010856,-0.7373520364130706,-0.6952258099249728,-1.5178586443720206,2.0595841775238357,0.36733395876940955,1.8754189013019604
-0.5205366901456171,0.02571753290353579,0.535329778620554,-0.7945746304024222,-0.6310843828813285,-0.887067849101825,-0.4074942724058092,-0.5132592835750334,-0.27002701018991404
-1.1443636008464777,-0.788170915403968,-0.2820596973062288,0.4903290678229158,0.3383524853265095,1.2711227628357187,-0.38709864204352223,-0.6165538182109835,-0.8916058746002643
0.45144316470234597,0.20418781219057489,0.9554256278199804,1.1977031070688566,0.999892563641604,0.687620017766918,0.4359608301326339,0.09163664444426003,-0.34891688880540583
0.14569865975869223,-0.03489543622519958,-0.7361145896414342,0.45986060072801943,0.7230363981130061,1.0114491792951408,-0.2524137631843979,-0.16491523867426683,-0.38671303202741075
-0.25965510426381655,0.6800235757812467,-0.7103713481295537,0.510216256589363,0.7271161467681697,0.4318800659458757,0.6812308806296116,0.7797104676120005,1.3186728971538066
-0.7034451004607969,-0.6441913425637112,-0.4851814522419757,0.27348835102509117,0.16681755453105068,0.21482027479521695,-0.8616218985099615,-2.1800561821655693,-1.1577095181891033
2.2342853753833865,0.7486735373246252,0.9596746198329034,-0.6245170446832646,-0.6202313969624861,-1.2153946698140947,1.8976459670518948,0.8073858586888902,0.7583033728382591
-0.5900033399568447,-0.04476087665705567,0.11711958340977206,0.44189830012027914,0.32220768512233644,0.05880324202465846,0.0987460252065504,0.07079795601649438,0.4937284825511831
-1.7256911258127532,0.2914860847925972,-1.0109808705797778,-0.42687970312895973,-0.2372875445619269,-0.6791872435220349,-0.6934305973587578,-0.6917343626650658,-0.1545644745950775
0.8340417097038842,0.25431161128433993,0.5538758201455732,0.5351208368780258,0.5409675290160163,0.9677309288923527,-0.014859055528357534,-0.6848793740462782,-0.3510560796758333
-1.1774966097178623,-0.1989438328020885,-1.7366405118806383,0.02695550488072973,-0.33238087621025747,-0.2801624148852682,-1.5362736966174015,-0.9796506699849592,-2.0262221040732387
-0.241402250848481,0.8172848421339051,0.3934172781321665,-1.117888240362274,-0.5371055196499633,-0.7955365153819275,0.524481354700951,0.43919972843023414,0.19452386339954753
-1.284393520184079,-1.5932043833990406,-1.9767834473565626,-0.21368479101178553,0.39463797144097956,0.04117161108890843,0.1955895075465717,0.11950808543051109,0.0063984465626447246
